id, masv, listening, reading, total, mamh, ghichu
269,3A751C91XPvAibaEXe876wt31yGPP4jtOTSRHqgW, NULL, NULL,23, AVSC, NULL
270,00ACC499XPvAibaEXe8ciyLBP/Qla4g3ka0I3o/F, NULL, NULL,23, AVSC, NULL
271,89B9E37AXPvAibaEXe9x7FcJ6vxIP8ZfUeeTsqYu, NULL, NULL,23, AVSC, NULL
272,BED5368DXPvAibaEXe+YFpGAAgvteWQNcBQnhVHj, NULL, NULL,23, AVSC, NULL
273,829A6930XPvAibaEXe9wxm0WjsXoKvogSZjqOrmh, NULL, NULL,23, AVSC, NULL
274,C85CAC55XPvAibaEXe8eWl5Nr7OWQnSDhPbn24Ji, NULL, NULL,23, AVSC, NULL
276,7F122563XPvAibaEXe9W7fV/x7qyQJdcv/a2vx7K, NULL, NULL,23, AVSC, NULL
277,3F6464F9XPvAibaEXe8pd25OrRS+bfhEJhQJNXId, NULL, NULL,23, AVSC, NULL
278,2FF04FA8XPvAibaEXe/5h0vZw0NHLz1icbUz+Z9r, NULL, NULL,23, AVSC, NULL
279,CB7E27DCXPvAibaEXe/A+LHGtXv8vy+900/G7xXc, NULL, NULL,23, AVSC, NULL
280,0152D73FXPvAibaEXe8dBqMaN7rGhiSNefyOeUyN, NULL, NULL,23, AVSC, NULL
281,28768CA3XPvAibaEXe+cv7qSCYkQeoJYs7nj4X0r, NULL, NULL,23, AVSC, NULL
283,DDFF2AD9XPvAibaEXe8enouoh243g2IBmz3/wha9, NULL, NULL,23, AVSC, NULL
284,5CAF9119XPvAibaEXe/v5x/h23myCUblzOUm2Q4v, NULL, NULL,23, AVSC, NULL
285,6FF0201BXPvAibaEXe8CSUzma4ok0qaqULSZihQx, NULL, NULL,23, AVSC, NULL
286,A7D8F9DEXPvAibaEXe+wVOsoF63SsE1LV6Mh7FQg, NULL, NULL,23, AVSC, NULL
287,01B52BE5XPvAibaEXe9eYPx3anXXhOEtGOeWYZrn, NULL, NULL,23, AVSC, NULL
288,70B995C7XPvAibaEXe9OORQ1xsw6nr2pvDW4NmxY, NULL, NULL,23, AVSC, NULL
289,581CB126XPvAibaEXe80NXGyYVtTlryDrVC3sRaI, NULL, NULL,24, AVSC, NULL
290,82CCF118XPvAibaEXe/ns/wSuHF6kJuTovSjvh3N, NULL, NULL,24, AVSC, NULL
291,8B9DD5F1XPvAibaEXe/7VXm0xgXldIyNDzaf66fA, NULL, NULL,24, AVSC, NULL
292,593E7147XPvAibaEXe/S4a8qPv8Nb8Apfpl8/Rme, NULL, NULL,24, AVSC, NULL
293,2F9BDB24XPvAibaEXe9n6M+kQhqu8vtdZtAucjId, NULL, NULL,24, AVSC, NULL
294,17BDA973XPvAibaEXe+E43ovk5Cnp9ENMHNfPeIz, NULL, NULL,24, AVSC, NULL
295,4BB3341BXPvAibaEXe87qJpUsO6V7TeFLjbYGDFN, NULL, NULL,24, AVSC, NULL
296,F96F26BDXPvAibaEXe/7jtQOMcuJ+4eFmj09T6qD, NULL, NULL,24, AVSC, NULL
297,FC108F04XPvAibaEXe+zrGHfAUSFaZD0KqTHsnj4, NULL, NULL,24, AVSC, NULL
298,A330757EXPvAibaEXe9n6M+kQhqu8gO1FzoyH/Rl, NULL, NULL,24, AVSC, NULL
299,A56A2ECBXPvAibaEXe9xkK/YA3rY8PRNWpizshot, NULL, NULL,24, AVSC, NULL
300,BC23DA17XPvAibaEXe+GHNK19bpqCyPAUx4pm9RJ, NULL, NULL,24, AVSC, NULL
301,382BCEACXPvAibaEXe8zjuWfAVBr9cQalpl5Q/IX, NULL, NULL,24, AVSC, NULL
302,B743988CXPvAibaEXe/BLy1WUS+NVq+8RKQE3fi+, NULL, NULL,24, AVSC, NULL
303,95EE3811XPvAibaEXe+7uLWSh9XvQvm5ZErnhLRZ, NULL, NULL,24, AVSC, NULL
304,F6A9AF8AXPvAibaEXe+oAybUv81bbuqcqHiKgk2n, NULL, NULL,24, AVSC, NULL
305,CB17F8F5XPvAibaEXe+3sZoWnetaj3mUhX0PKRMe, NULL, NULL,24, AVSC, NULL
306,57A9555DXPvAibaEXe9kJ+qYUUrp6yzqg8iX3syd, NULL, NULL,24, AVSC, NULL
307,6DD33907XPvAibaEXe/JhqMYLzzrR/SD+X56lNlB, NULL, NULL,24, AVSC, NULL
308,33065DEFXPvAibaEXe/WTR5UGsYutCOajmigVrAj, NULL, NULL,24, AVSC, NULL
309,29C85D60XPvAibaEXe8qBtIUs9INC/pF8ftvBlnc, NULL, NULL,24, AVSC, NULL
312,8D5EBFAEXPvAibaEXe8CN9MRovh0mIE2dQw/E+BK, NULL, NULL,24, AVSC, NULL
313,7F3C1FFBXPvAibaEXe/t7ClCI88v7k1tcLaQ7rIn, NULL, NULL,24, AVSC, NULL
314,3C342700XPvAibaEXe9wQ8rkPICemKUxomFBsH4h, NULL, NULL,24, AVSC, NULL
317,E349E629XPvAibaEXe9W7fV/x7qyQJOXRx1biw3z, NULL, NULL,24, AVSC, NULL
318,AE2F1B61XPvAibaEXe9BgVwdGgzpac6mspMdyLgK, NULL, NULL,24, AVSC, NULL
319,3F25B9A6XPvAibaEXe8091B3Eu2czAQtJnpSywMM, NULL, NULL,24, AVSC, NULL
320,208F2296XPvAibaEXe8dBqMaN7rGhjoJkVGvb02U, NULL, NULL,24, AVSC, NULL
321,DF564083XPvAibaEXe9ASX2YKqk5AaV4qY6WcSHA, NULL, NULL,24, AVSC, NULL
322,38FF2E95XPvAibaEXe8NrxrmA741ryUXhWKlA2pD, NULL, NULL,24, AVSC, NULL
323,B38BA4B5XPvAibaEXe+SI2uhC5CMEd8s9edkykxQ, NULL, NULL,24, AVSC, NULL
324,DFB4F658XPvAibaEXe/A1zCqCr2ya8wbpVb94p4t, NULL, NULL,24, AVSC, NULL
325,3424926CXPvAibaEXe/odi52as1TQ+I//dK7a24K, NULL, NULL,24, AVSC, NULL
326,35DA89B4XPvAibaEXe/pS44gx8Fm9tOJ1EFCqalV, NULL, NULL,24, AVSC, NULL
327,CAD81BE8XPvAibaEXe9A3Yjgh4iPfvMtO3lWOIXX, NULL, NULL,24, AVSC, NULL
328,53ED17C2XPvAibaEXe9n6M+kQhqu8muR98dJl0ve, NULL, NULL,25, AVSC, NULL
329,89D586F5XPvAibaEXe/HQN1XeSL1BEMXBfk6KF/O, NULL, NULL,25, AVSC, NULL
331,FC9BFC2CXPvAibaEXe8VnqU11737Hty9eG6AiTWr, NULL, NULL,25, AVSC, NULL
332,715030C0XPvAibaEXe/7jtQOMcuJ+31csSiny4MA, NULL, NULL,25, AVSC, NULL
333,29545CC9XPvAibaEXe9hweWHK/GxsGmSbmxJ4PJR, NULL, NULL,25, AVSC, NULL
334,769C1CEAXPvAibaEXe9DMENNf4iGcnhsoCSJh96j, NULL, NULL,25, AVSC, NULL
335,AD8485D9XPvAibaEXe+M8JaUhbJyeQZp08EAdkvu, NULL, NULL,25, AVSC, NULL
336,E02A6A52XPvAibaEXe/cEeFLbzGe/hwNl8VDkNKQ, NULL, NULL,25, AVSC, NULL
337,896CE9CAXPvAibaEXe/agc6/owW5CMZVwqpzV2xw, NULL, NULL,25, AVSC, NULL
338,08182AD5XPvAibaEXe+3sZoWnetaj2dDhEcMJno9, NULL, NULL,25, AVSC, NULL
339,0BFF8631XPvAibaEXe/JhqMYLzzrR3zo13sUE5xw, NULL, NULL,25, AVSC, NULL
340,F4DB1E20XPvAibaEXe/A+LHGtXv8vwqN9/NsLjkK, NULL, NULL,25, AVSC, NULL
341,8EA62CACXPvAibaEXe/rR9uJzGOYEp5iErX1dcP7, NULL, NULL,25, AVSC, NULL
342,591013DCXPvAibaEXe/cEeFLbzGe/gkWD3xIWG3s, NULL, NULL,25, AVSC, NULL
343,BA807AC9XPvAibaEXe/A1zCqCr2ya1Ex/bXF1ZFT, NULL, NULL,25, AVSC, NULL
344,2D377495XPvAibaEXe8jiYzwktGScjnmJFOjiHsk, NULL, NULL,25, AVSC, NULL
345,DDBD0AC6XPvAibaEXe/9ugxkUZcLfP+4REaiz1m9, NULL, NULL,25, AVSC, NULL
346,048D7432XPvAibaEXe/JRR+qhRXMm+5z8ZDG9qI1, NULL, NULL,25, AVSC, NULL
347,D6A21559XPvAibaEXe9F2tx/ToPx3LiesgheIR+R, NULL, NULL,25, AVSC, NULL
348,DA324490XPvAibaEXe9G2n4phUxISKrqsRoHVin+, NULL, NULL,25, AVSC, NULL
349,1E75DB6EXPvAibaEXe+oAybUv81bbgPXBPqd7H9h, NULL, NULL,25, AVSC, NULL
350,15D167DAXPvAibaEXe+OhmjSj4XEzSQLCI3erBDu, NULL, NULL,25, AVSC, NULL
351,E3B61324XPvAibaEXe+E43ovk5Cnp3VN23jDQPXu, NULL, NULL,25, AVSC, NULL
352,3788C7A4XPvAibaEXe/81GDNmtxKsfT2ovFuIAkG, NULL, NULL,25, AVSC, NULL
353,A6C20BC5XPvAibaEXe/t7ClCI88v7hJMKVISSTxm, NULL, NULL,25, AVSC, NULL
354,8D2D9740XPvAibaEXe/v5x/h23myCVTdxpmMdnBD, NULL, NULL,25, AVSC, NULL
355,96004411XPvAibaEXe+EYzJPHISY8z7YIqH9o1kz, NULL, NULL,25, AVSC, NULL
356,2FB225E9XPvAibaEXe9TpEyDfKIVddZlwf0BRIcL, NULL, NULL,25, AVSC, NULL
357,46CFE17AXPvAibaEXe8091B3Eu2czJ8WXBZgS4UA, NULL, NULL,25, AVSC, NULL
358,C8C86771XPvAibaEXe+Y0lGmaTa/AGT+Gva5fk/x, NULL, NULL,25, AVSC, NULL
359,51E91E7DXPvAibaEXe9EUO2qxCH07Qy82TKTSEjA, NULL, NULL,25, AVSC, NULL
360,ACA0950BXPvAibaEXe/PpYImsUfHqD6eG7DgXV3+, NULL, NULL,25, AVSC, NULL
361,572B42BCXPvAibaEXe+SI2uhC5CMETdWxVWfkdf2, NULL, NULL,25, AVSC, NULL
362,6F0E40D6XPvAibaEXe9zGba8fcKEKK41KcdVIyBy, NULL, NULL,25, AVSC, NULL
363,C0CA4964XPvAibaEXe+Y2Dmraxe1iXZJvq0Bdzle, NULL, NULL,25, AVSC, NULL
364,71279AEDXPvAibaEXe86sbeN0/YCTci+47cxm1GJ, NULL, NULL,25, AVSC, NULL
365,48AB0267XPvAibaEXe8UGNMJasZG8EzhKtHwzjmt, NULL, NULL,26, EN001, NULL
366,06140A8AXPvAibaEXe8CSUzma4ok0tGsDiSFrgHT, NULL, NULL,26, EN001, NULL
367,2F8C3E91XPvAibaEXe/A1zCqCr2yazozWy9A0iWv, NULL, NULL,26, EN001, NULL
368,254D76E5XPvAibaEXe+dJypLAXKUX4m0QotDDZIM, NULL, NULL,26, EN001, NULL
369,FD955A59XPvAibaEXe/hadw09FE3WvkGclxc9HUR, NULL, NULL,26, EN001, NULL
370,008C7E44XPvAibaEXe80NXGyYVtTlnHRV1DTnuqi, NULL, NULL,26, EN001, NULL
371,80655820XPvAibaEXe8lzySxhHiT0asFjWSgCSuX, NULL, NULL,26, EN001, NULL
372,6FB8C971XPvAibaEXe8zjuWfAVBr9Syz83phZPbU, NULL, NULL,26, EN001, NULL
373,2B06BF01XPvAibaEXe99yNsueYx+sRv+V7PK3gss, NULL, NULL,26, EN001, NULL
374,6F9BED37XPvAibaEXe9a9WHB728zIB4h7e7yTZjQ, NULL, NULL,26, EN001, NULL
375,A0E31B91XPvAibaEXe9IFJLLU9DVVaKpbxrx9JEi, NULL, NULL,26, EN001, NULL
376,35E827FFXPvAibaEXe8Pno0mP3gNIkepSKFzPRJ1, NULL, NULL,26, EN001, NULL
377,A830FA6EXPvAibaEXe/9ugxkUZcLfOCCe0d2Y2i+, NULL, NULL,26, EN001, NULL
378,7561F2B2XPvAibaEXe8091B3Eu2czI9jZus/7S2I, NULL, NULL,26, EN001, NULL
379,3DE54CA2XPvAibaEXe+cv7qSCYkQesWI9sWob4cD, NULL, NULL,26, EN001, NULL
380,CC2D217FXPvAibaEXe/cEeFLbzGe/s5QKClAH5xl, NULL, NULL,26, EN001, NULL
381,5B8D44C7XPvAibaEXe+3sZoWnetaj5PDXb16ueWC, NULL, NULL,26, EN001, NULL
382,3B2B011FXPvAibaEXe++bDwPCni17swH4hP8dV9V, NULL, NULL,26, EN001, NULL
383,CB378E96XPvAibaEXe+LbmSTUWVMuFn39+N+FPvU, NULL, NULL,26, EN001, NULL
384,1AFFBC52XPvAibaEXe+D5C9Re7EGLZhZrnN4YGmX, NULL, NULL,26, EN001, NULL
385,B9165618XPvAibaEXe8qBtIUs9INCyaApQAyDOj2, NULL, NULL,26, EN001, NULL
386,38F28A91XPvAibaEXe+EYzJPHISY8+p5lYWf9h1M, NULL, NULL,26, EN001, NULL
387,87A34A6AXPvAibaEXe8FGyuwtFnKnDyhYSSVBiY/, NULL, NULL,26, EN001, NULL
388,1B589EDAXPvAibaEXe/acEOI5E1mat8kYIAq4StW, NULL, NULL,26, EN001, NULL
389,7CA51573XPvAibaEXe/Z2D1Qs9UWoMKK8xVT1fDX, NULL, NULL,26, EN001, NULL
390,75D30582XPvAibaEXe+M8JaUhbJyeVdIGNt+P1Ll, NULL, NULL,26, EN001, NULL
391,95D34586XPvAibaEXe8X/UxhAbbOG9WPEDe/Kq4t, NULL, NULL,26, EN001, NULL
392,BF42A05AXPvAibaEXe8091B3Eu2czDunKN0Ha49R, NULL, NULL,26, EN001, NULL
393,0406981FXPvAibaEXe+M8JaUhbJyecydVJn03CsO, NULL, NULL,26, EN001, NULL
394,12A164C7XPvAibaEXe9eYPx3anXXhP21P/VRYCGB, NULL, NULL,26, EN001, NULL
395,BBF7B61BXPvAibaEXe+tKwu+Ol4th6hUZRqaHgpG, NULL, NULL,26, EN001, NULL
396,7DBFEDECXPvAibaEXe86sbeN0/YCTZqShrWtk4hd, NULL, NULL,26, EN001, NULL
397,C7B5F97DXPvAibaEXe+Y0lGmaTa/AOdSX+qsP9tW, NULL, NULL,27, EN001, NULL
398,0DA45914XPvAibaEXe9JJ0DEqozv6AYSzxyBJMSH, NULL, NULL,27, EN001, NULL
399,F54A694BXPvAibaEXe8qBtIUs9INC3DDTOSk+lWF, NULL, NULL,27, EN001, NULL
400,4A20070CXPvAibaEXe8TCemjJxtx9Pza59Xs6Z3Q, NULL, NULL,27, EN001, NULL
401,19DA16E9XPvAibaEXe/A1zCqCr2ya2xpPNEJUl5g, NULL, NULL,27, EN001, NULL
402,E2F55BB9XPvAibaEXe+F5/cNCOrl8eIceRCDyK4Q, NULL, NULL,27, EN001, NULL
403,DBA6C8F4XPvAibaEXe8SnnwrtS3HXOHAT71PZDzl, NULL, NULL,27, EN001, NULL
404,C1EADB83XPvAibaEXe8SnnwrtS3HXHEJbccj0138, NULL, NULL,27, EN001, NULL
405,3101BB70XPvAibaEXe80NXGyYVtTlvIHGKX6+4B0, NULL, NULL,27, EN001, NULL
406,E134A5BEXPvAibaEXe8K9VKm2afHLaJxHi92R/zU, NULL, NULL,27, EN001, NULL
407,49F409B6XPvAibaEXe8ciyLBP/QlawsI8kjipkoh, NULL, NULL,27, EN001, NULL
408,67D7036DXPvAibaEXe+zrGHfAUSFabjrbPTYEo23, NULL, NULL,27, EN001, NULL
409,5D9E8C8BXPvAibaEXe8eJZh5OyStbODj1Tnxwu0B, NULL, NULL,27, EN001, NULL
410,6EFF4890XPvAibaEXe/JhqMYLzzrR8JLMcEApchi, NULL, NULL,27, EN001, NULL
411,20D7E56CXPvAibaEXe/waquVAMA8TuGBUB8n1U9w, NULL, NULL,27, EN001, NULL
412,5B43BFC8XPvAibaEXe/9ugxkUZcLfFd6KWqUBYnv, NULL, NULL,27, EN001, NULL
413,13A871D1XPvAibaEXe92Mw4ZEAxz0xYHHlwVWH2m, NULL, NULL,27, EN001, NULL
414,B5A5645EXPvAibaEXe95t7IdlkoVf/AQqVZIBtH0, NULL, NULL,27, EN001, NULL
415,3F7EE327XPvAibaEXe8FGyuwtFnKnA3zwdulIpUk, NULL, NULL,27, EN001, NULL
416,C85FB68EXPvAibaEXe8qBtIUs9INC/7IxCWzbm9A, NULL, NULL,27, EN001, NULL
417,A92BF9A0XPvAibaEXe+r7f7XCVFwZv7HAv2D+pa4, NULL, NULL,27, EN001, NULL
418,344BD86EXPvAibaEXe90ZzX2oanjjg/JQe7r0lf5, NULL, NULL,27, EN001, NULL
419,4813A23DXPvAibaEXe/waquVAMA8TuWB0ajB6F8a, NULL, NULL,27, EN001, NULL
420,DC88F693XPvAibaEXe/Z2D1Qs9UWoCNG/k5FncYF, NULL, NULL,27, EN001, NULL
421,D14BACDEXPvAibaEXe8CSUzma4ok0s7kddgc18YO, NULL, NULL,27, EN001, NULL
422,513CB68EXPvAibaEXe9BgVwdGgzpaS0cp9yc6F5r, NULL, NULL,27, EN001, NULL
423,F0291E22XPvAibaEXe8o0Tnwwz3u31MPoj5STmqZ, NULL, NULL,27, EN001, NULL
424,2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp, NULL, NULL,27, EN001, NULL
425,3828C83AXPvAibaEXe+D5C9Re7EGLWuj0Stjr3Bt, NULL, NULL,27, EN001, NULL
426,D4BC6C5FXPvAibaEXe/81GDNmtxKsf5uAQitOS6/, NULL, NULL,27, EN001, NULL
427,9960EA0AXPvAibaEXe/odi52as1TQ3YsfForj10r, NULL, NULL,27, EN001, NULL
428,DA9E8D2BXPvAibaEXe/WTR5UGsYutJskjpyKElCC, NULL, NULL,27, EN001, NULL
429,47D66D66XPvAibaEXe/v5x/h23myCXRl5UcnnMUv, NULL, NULL,27, EN001, NULL
430,8F64D58FXPvAibaEXe9WGATIMl02LHpk6dKE3g6h, NULL, NULL,27, EN001, NULL
431,452D43E9XPvAibaEXe8qBtIUs9INC7/L+jylxzMv, NULL, NULL,28, EN001, NULL
432,0E31BA26XPvAibaEXe/jA2MATe6eKnEqbe1SUl7t, NULL, NULL,28, EN001, NULL
433,BAACDE17XPvAibaEXe9eYPx3anXXhGNACGngumwr, NULL, NULL,28, EN001, NULL
434,FED40161XPvAibaEXe/HQN1XeSL1BMtMCujx8fTx, NULL, NULL,28, EN001, NULL
435,F1AACB01XPvAibaEXe8M37suqoe4Cbsh5M0kmj9t, NULL, NULL,28, EN001, NULL
436,20D5A706XPvAibaEXe99yNsueYx+sS7cA4Tr2w8n, NULL, NULL,28, EN001, NULL
437,74BDC2C0XPvAibaEXe+r7f7XCVFwZpJLOv4SjWsq, NULL, NULL,28, EN001, NULL
438,4555C74CXPvAibaEXe8UBGVVSBKSkjQKdKZAX7FE, NULL, NULL,28, EN001, NULL
439,780AE105XPvAibaEXe9G2n4phUxISNxxiOclZidR, NULL, NULL,28, EN001, NULL
440,C02CD79DXPvAibaEXe88L+jeN4TPm6P/mnOmPlrO, NULL, NULL,28, EN001, NULL
441,1A0E0558XPvAibaEXe9xkK/YA3rY8FFX85Uop5YB, NULL, NULL,28, EN001, NULL
442,E0AE8B8AXPvAibaEXe+7P4TS0/ikVRSgiKM58KE9, NULL, NULL,28, EN001, NULL
443,011201F7XPvAibaEXe+OhmjSj4XEzZe7iRZlaaxm, NULL, NULL,28, EN001, NULL
444,FA79293AXPvAibaEXe+M8JaUhbJyebnpurn6a1ak, NULL, NULL,28, EN001, NULL
445,2424463BXPvAibaEXe++bDwPCni17gL2gGvZqovE, NULL, NULL,28, EN001, NULL
446,AD8724BEXPvAibaEXe/A+LHGtXv8v9pt/RNTPNuD, NULL, NULL,28, EN001, NULL
447,9C31DE00XPvAibaEXe86jqvsmOoL9hEq1ka1r7+d, NULL, NULL,28, EN001, NULL
448,AE5A100FXPvAibaEXe8bN4Cpfw33orFmHfji9eH2, NULL, NULL,28, EN001, NULL
449,DE497535XPvAibaEXe+IfVguXAeAtVEyF1rA9Vvu, NULL, NULL,28, EN001, NULL
450,EAE7D3DEXPvAibaEXe8G+DN2/i3prxc19egjVMaF, NULL, NULL,28, EN001, NULL
451,4E6F6B53XPvAibaEXe/YiexZYoq8nzCPwcgxhSoR, NULL, NULL,28, EN001, NULL
452,F6DEBE15XPvAibaEXe8X/UxhAbbOG3BxNNl+y4ZV, NULL, NULL,28, EN001, NULL
453,AAB06320XPvAibaEXe9G2n4phUxISOOxbxEpyUmx, NULL, NULL,28, EN001, NULL
454,AB7317E2XPvAibaEXe9x7FcJ6vxIP4BR1XiauvBI, NULL, NULL,28, EN001, NULL
455,26545F1DXPvAibaEXe/PpYImsUfHqNG0bhfPaet8, NULL, NULL,28, EN001, NULL
456,5E9E3248XPvAibaEXe/uPR0E3TEtQvSl7hOQ6ZDz, NULL, NULL,28, EN001, NULL
457,775A7663XPvAibaEXe/Ojw5gA+9jXogmutvfW/hV, NULL, NULL,28, EN001, NULL
458,49D52C5CXPvAibaEXe+XQbEHiLBIRWH5rU7IHL2f, NULL, NULL,28, EN001, NULL
459,3FC67985XPvAibaEXe+uS3hCcqF/s1BNErmZi3AP, NULL, NULL,28, EN001, NULL
460,F4EC67A9XPvAibaEXe9kJ+qYUUrp6xymU8Y70cKq, NULL, NULL,28, EN001, NULL
461,B14FD079XPvAibaEXe9TpEyDfKIVdfzFkY8LDe3z, NULL, NULL,28, EN001, NULL
462,94D74F41XPvAibaEXe86sbeN0/YCTcr3p20VvmtV, NULL, NULL,28, EN001, NULL
463,FF63D402XPvAibaEXe8ciyLBP/Qla+oH6rjlG1Kv, NULL, NULL,29, EN001, NULL
464,152920E2XPvAibaEXe8SRUt3BATKgareMyi/MAyS, NULL, NULL,29, EN001, NULL
465,3526D59AXPvAibaEXe9GqQkS1wvjIRxFTurXY4N0, NULL, NULL,29, EN001, NULL
466,608FE5CBXPvAibaEXe+E43ovk5CnpwmA3I5AD7zg, NULL, NULL,29, EN001, NULL
467,F073E236XPvAibaEXe/7VXm0xgXldHR4zGalFEDr, NULL, NULL,29, EN001, NULL
468,28BA21D6XPvAibaEXe90ZzX2oanjjs5FxU3lHZPx, NULL, NULL,29, EN001, NULL
469,ED1CB4E9XPvAibaEXe/RnFf25EKRr8vq/Fq6FmJh, NULL, NULL,29, EN001, NULL
470,DC7421E3XPvAibaEXe99yNsueYx+sReTY2489sLU, NULL, NULL,29, EN001, NULL
471,D798FB1BXPvAibaEXe92CdOgj+Qa/RF6cGtj1Bzl, NULL, NULL,29, EN001, NULL
472,43D5F13BXPvAibaEXe+JF4o+SEKcGJ+PtNJ2F/he, NULL, NULL,29, EN001, NULL
473,DDCA386AXPvAibaEXe/rR9uJzGOYEkLJqwhWmF0K, NULL, NULL,29, EN001, NULL
474,460FE95AXPvAibaEXe8pd25OrRS+bcsLaTm3oBVu, NULL, NULL,29, EN001, NULL
475,39B20F4DXPvAibaEXe9gcLLHJLBBnc8cdqv19Ylu, NULL, NULL,29, EN001, NULL
476,A6F6F2DFXPvAibaEXe8091B3Eu2czK6H6DuEBpnB, NULL, NULL,29, EN001, NULL
477,8F5FEF7AXPvAibaEXe/WTR5UGsYutKVkihRPCmsN, NULL, NULL,29, EN001, NULL
478,9F091A73XPvAibaEXe92Mw4ZEAxz05lYh0FqHUwV, NULL, NULL,29, EN001, NULL
479,92B18E79XPvAibaEXe8srCIvWdWtB5milciC3Vvx, NULL, NULL,29, EN001, NULL
480,CDC705C7XPvAibaEXe+6DwsvcvouVRtexNbBIUn0, NULL, NULL,29, EN001, NULL
481,CFAD9912XPvAibaEXe+GHNK19bpqC27N8KsncB+D, NULL, NULL,29, EN001, NULL
482,3547A27CXPvAibaEXe/JRR+qhRXMm5LPIyI46Mn9, NULL, NULL,29, EN001, NULL
483,2A0595D9XPvAibaEXe/YiexZYoq8n+O9NW7PU1Ee, NULL, NULL,29, EN001, NULL
484,C663E314XPvAibaEXe/HQN1XeSL1BKv/LohqQ+0J, NULL, NULL,29, EN001, NULL
485,A2367341XPvAibaEXe92CdOgj+Qa/Tg3EV7CxWaE, NULL, NULL,29, EN001, NULL
486,BE810866XPvAibaEXe8VnqU11737HlpMuDrtkNYU, NULL, NULL,29, EN001, NULL
487,7A89E59EXPvAibaEXe8dBqMaN7rGhplqkQZA+eP0, NULL, NULL,29, EN001, NULL
488,F8593AF8XPvAibaEXe/S4a8qPv8Nb6L1AGYTWzOM, NULL, NULL,29, EN001, NULL
489,CEE70FFFXPvAibaEXe/S4a8qPv8Nb+hR48MoOd17, NULL, NULL,29, EN001, NULL
490,F961E698XPvAibaEXe8CSUzma4ok0tkvxLG9WFFB, NULL, NULL,29, EN001, NULL
491,1194BAEAXPvAibaEXe+dMotnUFI9LRKIJzojIPSk, NULL, NULL,29, EN001, NULL
492,CDCD9E29XPvAibaEXe+Y0lGmaTa/AKoACQFkIPOh, NULL, NULL,29, EN001, NULL
493,69DD2363XPvAibaEXe/PpYImsUfHqKbr7uKLVm3D, NULL, NULL,29, EN001, NULL
494,41E95C45XPvAibaEXe88L+jeN4TPm4VR5HvH4X8t, NULL, NULL,29, EN001, NULL
495,CED41935XPvAibaEXe/PXWJbNZLssLs+IURzkmib, NULL, NULL,29, EN001, NULL
496,6B669A59XPvAibaEXe/A+LHGtXv8vzXEqU+iIA1m, NULL, NULL,29, EN001, NULL
497,A1C2794FXPvAibaEXe/HQN1XeSL1BLvkOiDIGFdf, NULL, NULL,30, EN001, NULL
498,D6B1D021XPvAibaEXe8pd25OrRS+bXqdz8jUTEuf, NULL, NULL,30, EN001, NULL
499,82CDD006XPvAibaEXe9WGATIMl02LLfwAtGJNJ7j, NULL, NULL,30, EN001, NULL
500,BA45B4ADXPvAibaEXe92Jin2iMtHCpfdO6SqQlLh, NULL, NULL,30, EN001, NULL
501,1666439CXPvAibaEXe+3sZoWnetaj3GtIZaMXKq8, NULL, NULL,30, EN001, NULL
502,2C093564XPvAibaEXe8pd25OrRS+bSnBwyRMfwuw, NULL, NULL,30, EN001, NULL
503,542FD613XPvAibaEXe+cv7qSCYkQet+8WVAW0Q4F, NULL, NULL,30, EN001, NULL
504,3593E659XPvAibaEXe9DMENNf4iGco/PRxwHxdTN, NULL, NULL,30, EN001, NULL
505,A1F6495AXPvAibaEXe9W7fV/x7qyQD/09DyAgQ2q, NULL, NULL,30, EN001, NULL
506,175D0D17XPvAibaEXe8ciyLBP/Qlax7d4y3MnqT9, NULL, NULL,30, EN001, NULL
507,E85D6042XPvAibaEXe+F5/cNCOrl8b/YMEsp2Kyo, NULL, NULL,30, EN001, NULL
508,78E27A2CXPvAibaEXe/BLy1WUS+NVnG+plk9jS4D, NULL, NULL,30, EN001, NULL
509,DF7B8119XPvAibaEXe8TCemjJxtx9JubcbXfwQ4Z, NULL, NULL,30, EN001, NULL
510,AC6E759CXPvAibaEXe87qJpUsO6V7bDv5ZWTAeVE, NULL, NULL,30, EN001, NULL
511,A57FE5C5XPvAibaEXe/rR9uJzGOYEia+h3ehxKfK, NULL, NULL,30, EN001, NULL
512,1A66501FXPvAibaEXe8o0Tnwwz3u3+4YUN/zv9aq, NULL, NULL,30, EN001, NULL
513,1D01DD31XPvAibaEXe/SouBySQ9Ujxows2aZuoGm, NULL, NULL,30, EN001, NULL
514,18D53A17XPvAibaEXe/7VXm0xgXldKrj4VJp0HeL, NULL, NULL,30, EN001, NULL
515,C922E427XPvAibaEXe8X/UxhAbbOG1VSHOvQrWYR, NULL, NULL,30, EN001, NULL
516,492D6329XPvAibaEXe9W7fV/x7qyQAFcfHiTupyX, NULL, NULL,30, EN001, NULL
517,0D638D19XPvAibaEXe/JhqMYLzzrRxowiJob8Ur4, NULL, NULL,30, EN001, NULL
518,ADF5D656XPvAibaEXe9mDsFtgVHJ/tAsCsrxrm09, NULL, NULL,30, EN001, NULL
519,DC14503EXPvAibaEXe/PpYImsUfHqHsNvr8F6r45, NULL, NULL,30, EN001, NULL
520,D99A9DE5XPvAibaEXe8UGNMJasZG8JEbdfJ7sGlX, NULL, NULL,30, EN001, NULL
